time,vessel_idx,loc_idx,coordinates,effort,catch_biomass
8,2,5413,"(12.5, 54.49999999999999)",1.0,0.0025194128612656603
8,2,4556,"(55.5, 45.5)",1.0,0.0023511272971722917
8,2,2428,"(27.499999999999996, 24.5)",1.0,2.3493592647267033e-7
8,1,3414,"(13.500000000000002, 34.5)",1.0,0.0
8,2,6127,"(26.500000000000004, 61.49999999999999)",1.0,0.012841494318433832
8,2,4768,"(67.50000000000001, 47.5)",1.0,0.0006097286841413493
8,2,6650,"(49.5, 66.5)",1.0,0.0
8,2,6536,"(35.5, 65.5)",1.0,0.00815264749070082
8,2,1278,"(77.5, 12.5)",1.0,6.78372615408262e-7
8,2,6431,"(30.5, 64.50000000000001)",1.0,0.0
8,2,948,"(47.5, 9.5)",1.0,9.194702691131958e-6
8,2,6186,"(85.5, 61.49999999999999)",1.0,0.008725418960327847
8,2,4956,"(55.5, 49.5)",1.0,0.0
8,2,7333,"(32.50000000000001, 73.5)",1.0,0.0032776427994957408
8,2,5448,"(47.5, 54.49999999999999)",1.0,0.00406103000610081
8,2,6252,"(51.5, 62.5)",1.0,0.0
8,2,3912,"(11.5, 39.5)",1.0,0.0
8,2,3799,"(98.5, 37.50000000000001)",1.0,0.0006987273652524388
8,1,3418,"(17.5, 34.5)",1.0,0.0017277248933379819
8,2,6010,"(9.5, 60.5)",1.0,7.148660606135623e-6
8,2,4021,"(20.5, 40.5)",1.0,0.0002985678143205527
8,2,5018,"(17.5, 50.5)",1.0,0.00965691649614676
8,2,4959,"(58.5, 49.5)",1.0,3.9305653626579934e-6
8,2,6600,"(99.5, 65.5)",1.0,0.001937325967358747
8,2,5826,"(25.5, 58.5)",1.0,0.00029886790035006704
8,2,6492,"(91.5, 64.50000000000001)",1.0,0.005724070271241153
8,2,8672,"(71.5, 86.5)",1.0,0.0
8,2,6077,"(76.5, 60.5)",1.0,0.01526762818082535
8,2,5675,"(74.50000000000001, 56.5)",1.0,0.0015372633220950781
8,2,5251,"(50.5, 52.50000000000001)",1.0,0.0003319141200590937
8,2,3684,"(83.5, 36.5)",1.0,0.006001906127754605
8,2,6369,"(68.5, 63.5)",1.0,0.002052822681379197
8,2,1325,"(24.5, 13.500000000000002)",1.0,0.00024596781397566333
8,2,2764,"(63.5, 27.499999999999996)",1.0,0.003063809055627223
8,2,5822,"(21.5, 58.5)",1.0,0.0027824030696573738
8,2,2643,"(42.5, 26.500000000000004)",1.0,0.0
8,2,5605,"(4.500000000000001, 56.5)",1.0,0.010688170045644515
8,2,6564,"(63.5, 65.5)",1.0,0.001694077646319482
8,2,6221,"(20.5, 62.5)",1.0,2.5481165172689293e-5
8,2,5959,"(58.5, 59.49999999999999)",1.0,6.842694475432444e-6
8,2,8259,"(58.5, 82.5)",1.0,0.0
8,2,465,"(64.50000000000001, 4.500000000000001)",1.0,6.341795671040737e-5
8,2,7020,"(19.5, 70.5)",1.0,0.008308524415156565
8,2,7101,"(0.5, 71.5)",1.0,1.7213099179539895e-5
8,2,5851,"(50.5, 58.5)",1.0,0.004184449747052388
8,1,3422,"(21.5, 34.5)",1.0,0.0006550989526367503
8,2,7524,"(23.5, 75.5)",1.0,2.1433729855476023e-5
8,2,5424,"(23.5, 54.49999999999999)",1.0,2.7474778897305228e-9
8,2,3870,"(69.50000000000001, 38.5)",1.0,0.0
8,1,3426,"(25.5, 34.5)",1.0,1.3503738815101851e-5
8,2,6041,"(40.5, 60.5)",1.0,0.0
8,2,3640,"(39.5, 36.5)",1.0,0.0
8,2,5273,"(72.5, 52.50000000000001)",1.0,0.00516664308924777
8,2,5352,"(51.5, 53.5)",1.0,0.01166668723952611
8,2,5976,"(75.5, 59.49999999999999)",1.0,0.00024369607788686818
8,2,4674,"(73.5, 46.5)",1.0,0.0
8,2,3973,"(72.5, 39.5)",1.0,0.006487567930892942
8,2,3029,"(28.5, 30.5)",1.0,0.0009069961418766414
8,2,5856,"(55.5, 58.5)",1.0,0.00039675083123721455
8,2,4716,"(15.5, 47.5)",1.0,0.0
8,1,3430,"(29.5, 34.5)",1.0,0.009086686279334507
8,1,3434,"(33.5, 34.5)",1.0,0.016302159770141936
8,2,3069,"(68.5, 30.5)",1.0,0.004349108816197623
8,2,5731,"(30.5, 57.5)",1.0,0.00010179389863741793
8,2,4685,"(84.5, 46.5)",1.0,0.005938911991491835
8,1,3438,"(37.50000000000001, 34.5)",1.0,1.4595192095180823e-5
8,1,3442,"(41.5, 34.5)",1.0,2.3621701203792574e-6
8,2,5755,"(54.49999999999999, 57.5)",1.0,0.008217733863349263
8,2,6026,"(25.5, 60.5)",1.0,0.007092992015597485
8,2,6450,"(49.5, 64.50000000000001)",1.0,0.0005524078415814023
8,2,5830,"(29.5, 58.5)",1.0,0.011503986496732007
8,2,4654,"(53.5, 46.5)",1.0,0.0024838421420173913
8,2,6000,"(99.5, 59.49999999999999)",1.0,0.0004517076712086963
8,1,3446,"(45.5, 34.5)",1.0,0.0
8,2,4608,"(7.5, 46.5)",1.0,0.019106540140008316
8,2,3957,"(56.5, 39.5)",1.0,0.0005953993969487871
8,2,5238,"(37.50000000000001, 52.50000000000001)",1.0,0.01819355182914469
8,2,4168,"(67.50000000000001, 41.5)",1.0,0.0003993751455023973
8,2,5072,"(71.5, 50.5)",1.0,0.0004742328407270159
8,2,3661,"(60.5, 36.5)",1.0,0.0005674211683090258
8,1,3450,"(49.5, 34.5)",1.0,0.0
8,2,4347,"(46.5, 43.5)",1.0,0.0007432122813879234
8,2,9260,"(59.49999999999999, 92.5)",1.0,0.00158552896645094
8,2,4951,"(50.5, 49.5)",1.0,1.5457811213761314e-6
8,1,3454,"(53.5, 34.5)",1.0,0.0005040052504798748
8,2,9094,"(93.5, 90.5)",1.0,0.0
8,2,3518,"(17.5, 35.5)",1.0,0.011610525214812959
8,1,3458,"(57.5, 34.5)",1.0,2.5295172438127945e-8
8,2,5974,"(73.5, 59.49999999999999)",1.0,0.0030989742077441006
8,1,3462,"(61.49999999999999, 34.5)",1.0,0.0008521422941540268
8,1,3466,"(65.5, 34.5)",1.0,3.0207055441200917e-5
8,1,3470,"(69.50000000000001, 34.5)",1.0,0.00024236681308162413
8,2,6641,"(40.5, 66.5)",1.0,0.01034085326988647
8,2,5452,"(51.5, 54.49999999999999)",1.0,1.6668473907776195e-6
8,2,6518,"(17.5, 65.5)",1.0,0.0
8,2,4624,"(23.5, 46.5)",1.0,0.0037448023621433095
8,2,4616,"(15.5, 46.5)",1.0,5.903421014631449e-7
8,2,5557,"(56.5, 55.5)",1.0,0.007277585900296444
8,2,4360,"(59.49999999999999, 43.5)",1.0,0.0010512911731994856
8,2,4173,"(72.5, 41.5)",1.0,0.00017591213712409438
8,1,3474,"(73.5, 34.5)",1.0,7.078450195615265e-5
8,2,8957,"(56.5, 89.5)",1.0,0.0
8,2,3314,"(13.500000000000002, 33.5)",1.0,0.009485491513368251
8,2,6750,"(49.5, 67.50000000000001)",1.0,3.255705786023344e-6
8,2,8024,"(23.5, 80.5)",1.0,0.0
8,1,3478,"(77.5, 34.5)",1.0,0.0013946037799422788
8,2,6158,"(57.5, 61.49999999999999)",1.0,0.0
8,2,3219,"(18.5, 32.50000000000001)",1.0,0.00546831742578257
8,2,3527,"(26.500000000000004, 35.5)",1.0,0.004760661367229447
8,2,3058,"(57.5, 30.5)",1.0,0.0005713109813594611
8,2,3544,"(43.5, 35.5)",1.0,1.472609719076047e-8
8,2,3094,"(93.5, 30.5)",1.0,0.00011634763415332949
8,2,6521,"(20.5, 65.5)",1.0,0.0038633543780542683
8,2,4090,"(89.5, 40.5)",1.0,0.0
8,2,7854,"(53.5, 78.5)",1.0,5.2444392490543404e-5
8,2,4607,"(6.5, 46.5)",1.0,0.0009316138041036388
8,2,4443,"(42.5, 44.5)",1.0,1.4702029092675836e-6
8,2,5367,"(66.5, 53.5)",1.0,0.0003821941626121132
8,2,7906,"(5.5, 79.5)",1.0,3.618024604920025e-7
8,1,3482,"(81.50000000000001, 34.5)",1.0,2.6216436247298947e-5
8,2,5356,"(55.5, 53.5)",1.0,0.00015679612585594373
8,2,3032,"(31.5, 30.5)",1.0,6.657148842790263e-6
8,1,3486,"(85.5, 34.5)",1.0,0.0004196429214113579
8,2,703,"(2.5000000000000004, 7.5)",1.0,0.0
8,2,4262,"(61.49999999999999, 42.5)",1.0,0.00040235803755007976
8,2,5848,"(47.5, 58.5)",1.0,0.0
8,2,5089,"(88.5, 50.5)",1.0,0.003739058727965749
8,2,4740,"(39.5, 47.5)",1.0,0.000315896190575099
8,2,4941,"(40.5, 49.5)",1.0,0.006486915368175302
8,2,259,"(58.5, 2.5000000000000004)",1.0,5.065203638926717e-7
8,1,3490,"(89.5, 34.5)",1.0,1.7651632188854038e-7
8,1,3494,"(93.5, 34.5)",1.0,0.004179992376747899
8,2,6316,"(15.5, 63.5)",1.0,0.0034913443021255177
8,2,4993,"(92.5, 49.5)",1.0,3.119887540700971e-6
8,2,6670,"(69.50000000000001, 66.5)",1.0,0.002621759861955934
8,2,6991,"(90.5, 69.50000000000001)",1.0,0.005176204027927885
8,1,3498,"(97.5, 34.5)",1.0,7.930432761734875e-6
8,2,7923,"(22.5, 79.5)",1.0,0.0
8,1,4402,"(1.5000000000000002, 44.5)",1.0,0.009269721668504014
8,2,2724,"(23.5, 27.499999999999996)",1.0,7.735500350398307e-6
8,2,3765,"(64.50000000000001, 37.50000000000001)",1.0,0.003248744869721979
8,2,6408,"(7.5, 64.50000000000001)",1.0,0.01537531940971765
8,2,6462,"(61.49999999999999, 64.50000000000001)",1.0,0.007538211254805078
8,1,4406,"(5.5, 44.5)",1.0,0.005663510964726153
8,2,5357,"(56.5, 53.5)",1.0,1.3673263804798255e-5
8,2,6212,"(11.5, 62.5)",1.0,0.01694030863521274
8,2,8073,"(72.5, 80.5)",1.0,3.130132518636246e-5
8,2,5126,"(25.5, 51.5)",1.0,0.007404211079070297
8,2,6775,"(74.50000000000001, 67.50000000000001)",1.0,0.0019137166025857799
8,1,4410,"(9.5, 44.5)",1.0,0.0009351046270401606
8,1,4414,"(13.500000000000002, 44.5)",1.0,0.0018555107501476828
8,2,5709,"(8.500000000000002, 57.5)",1.0,0.015598448394345089
8,2,4576,"(75.5, 45.5)",1.0,0.009427345916022782
8,2,2745,"(44.5, 27.499999999999996)",1.0,0.006914269433633215
8,2,4545,"(44.5, 45.5)",1.0,0.014712556240434105
8,2,1856,"(55.5, 18.5)",1.0,0.003365712001668314
8,1,4418,"(17.5, 44.5)",1.0,0.0012121718188403468
8,2,5626,"(25.5, 56.5)",1.0,0.0005505373424754904
8,2,8771,"(70.5, 87.5)",1.0,0.00010812373502507861
8,2,9159,"(58.5, 91.5)",1.0,0.004045665142950712
8,2,6781,"(80.5, 67.50000000000001)",1.0,0.0
8,2,3114,"(13.500000000000002, 31.5)",1.0,0.004675828053761466
8,2,6495,"(94.5, 64.50000000000001)",1.0,3.327680343316943e-6
8,2,3406,"(5.5, 34.5)",1.0,8.95141123743565e-10
8,2,5985,"(84.5, 59.49999999999999)",1.0,0.005790280199086658
8,2,5144,"(43.5, 51.5)",1.0,0.0
8,2,3289,"(88.5, 32.50000000000001)",1.0,0.00020419726129118819
8,2,7460,"(59.49999999999999, 74.50000000000001)",1.0,2.774997522990969e-5
8,2,3118,"(17.5, 31.5)",1.0,0.00020932115866467165
8,2,5873,"(72.5, 58.5)",1.0,2.095109441413257e-5
8,2,5219,"(18.5, 52.50000000000001)",1.0,1.9498637867719838e-9
8,2,3654,"(53.5, 36.5)",1.0,0.0001906865974993788
8,2,2610,"(9.5, 26.500000000000004)",1.0,2.37184849776348e-8
8,2,4095,"(94.5, 40.5)",1.0,0.0001384497312497302
8,2,6541,"(40.5, 65.5)",1.0,0.004766058569302211
8,2,3730,"(29.5, 37.50000000000001)",1.0,1.3452586541623977e-8
8,2,2424,"(23.5, 24.5)",1.0,0.00017285731936038574
8,2,4046,"(45.5, 40.5)",1.0,0.0
8,2,6849,"(48.5, 68.5)",1.0,4.244877010260983e-11
8,2,3627,"(26.500000000000004, 36.5)",1.0,2.1549899163228433e-12
8,2,6127,"(26.500000000000004, 61.49999999999999)",1.0,6.330824164447188e-9
8,2,4747,"(46.5, 47.5)",1.0,0.0015058219168574787
8,2,3902,"(1.5000000000000002, 39.5)",1.0,0.004101257120746557
8,2,5985,"(84.5, 59.49999999999999)",1.0,0.0
8,1,4422,"(21.5, 44.5)",1.0,0.00041380430730078506
8,2,8146,"(45.5, 81.50000000000001)",1.0,0.007457037377033952
8,2,8463,"(62.5, 84.5)",1.0,0.0015885575670630077
8,1,4426,"(25.5, 44.5)",1.0,0.020971104303571568
8,2,6296,"(95.5, 62.5)",1.0,0.0006812334910806957
8,2,4318,"(17.5, 43.5)",1.0,2.844173912754105e-7
8,2,5205,"(4.500000000000001, 52.50000000000001)",1.0,1.7941667374084758e-6
8,2,5256,"(55.5, 52.50000000000001)",1.0,0.01707151104593577
8,2,6669,"(68.5, 66.5)",1.0,0.0
8,2,8963,"(62.5, 89.5)",1.0,3.1176646238445156e-5
8,2,3804,"(3.5, 38.5)",1.0,0.0015209347474925393
8,2,6424,"(23.5, 64.50000000000001)",1.0,2.3938544691688045e-5
8,2,6572,"(71.5, 65.5)",1.0,0.002934500765732084
8,2,2605,"(4.500000000000001, 26.500000000000004)",1.0,4.9948248590560463e-11
8,2,6053,"(52.50000000000001, 60.5)",1.0,0.00505353387702137
8,2,3212,"(11.5, 32.50000000000001)",1.0,8.406856324550424e-5
8,2,6304,"(3.5, 63.5)",1.0,2.3902073720829804e-5
8,2,1766,"(65.5, 17.5)",1.0,0.0
8,2,2743,"(42.5, 27.499999999999996)",1.0,0.007803004582343563
8,2,6240,"(39.5, 62.5)",1.0,0.0
8,1,4430,"(29.5, 44.5)",1.0,0.011421865752167132
8,2,4426,"(25.5, 44.5)",1.0,0.0
8,2,4643,"(42.5, 46.5)",1.0,0.0013418254860071868
8,2,6688,"(87.5, 66.5)",1.0,0.006779302752578112
8,1,4434,"(33.5, 44.5)",1.0,0.004227257888403272
8,2,8759,"(58.5, 87.5)",1.0,0.002678587871148765
8,2,3409,"(8.500000000000002, 34.5)",1.0,0.0015265301869095361
8,2,6556,"(55.5, 65.5)",1.0,0.00011748374493104049
8,2,392,"(91.5, 3.5)",1.0,0.000920373975987717
8,1,4438,"(37.50000000000001, 44.5)",1.0,0.015517058078664823
8,1,4442,"(41.5, 44.5)",1.0,0.0003910128785273326
8,1,4446,"(45.5, 44.5)",1.0,0.0025627613115246383
8,2,5461,"(60.5, 54.49999999999999)",1.0,1.054083114983936e-5
8,1,4450,"(49.5, 44.5)",1.0,1.0475133673651659e-6
8,2,5693,"(92.5, 56.5)",1.0,0.0012603769733466723
8,1,4454,"(53.5, 44.5)",1.0,0.016016208303514353
8,2,5937,"(36.5, 59.49999999999999)",1.0,0.001379916729976002
8,1,4458,"(57.5, 44.5)",1.0,0.002356907777237167
8,2,6459,"(58.5, 64.50000000000001)",1.0,0.0
8,1,4462,"(61.49999999999999, 44.5)",1.0,0.01423073706654998
8,2,4965,"(64.50000000000001, 49.5)",1.0,1.0764938402524497e-10
8,2,6629,"(28.5, 66.5)",1.0,0.00015550494959199582
8,2,5021,"(20.5, 50.5)",1.0,0.0040003702569723
8,2,2508,"(7.5, 25.5)",1.0,0.0008908601865051706
8,2,4247,"(46.5, 42.5)",1.0,0.0015152153096699404
8,2,1272,"(71.5, 12.5)",1.0,0.0
8,1,4466,"(65.5, 44.5)",1.0,0.0054173200866330885
8,2,4202,"(1.5000000000000002, 42.5)",1.0,0.0002145253174410119
8,2,9397,"(96.5, 93.5)",1.0,0.0
8,2,6836,"(35.5, 68.5)",1.0,0.002979431520536888
8,2,4522,"(21.5, 45.5)",1.0,0.0003094772606784
8,2,5779,"(78.5, 57.5)",1.0,0.006641372035250983
8,1,4470,"(69.50000000000001, 44.5)",1.0,0.004545652579777876
8,2,5357,"(56.5, 53.5)",1.0,0.00045350842288831343
8,1,4474,"(73.5, 44.5)",1.0,1.9420814749973716e-5
8,1,4478,"(77.5, 44.5)",1.0,1.8749717343349155e-9
8,2,6931,"(30.5, 69.50000000000001)",1.0,0.00029613949532103425
8,2,2167,"(66.5, 21.5)",1.0,0.0
8,2,5431,"(30.5, 54.49999999999999)",1.0,0.0011936035269397996
8,2,4618,"(17.5, 46.5)",1.0,6.750463531385716e-5
8,1,4482,"(81.50000000000001, 44.5)",1.0,0.0006890650855414174
8,2,7875,"(74.50000000000001, 78.5)",1.0,0.0
8,2,6246,"(45.5, 62.5)",1.0,0.0058734978225976845
8,2,4981,"(80.5, 49.5)",1.0,7.21079014914725e-5
8,2,7395,"(94.5, 73.5)",1.0,0.0008468917396995143
8,1,4486,"(85.5, 44.5)",1.0,2.631182850130263e-5
8,2,2467,"(66.5, 24.5)",1.0,3.845660193131396e-5
8,1,4490,"(89.5, 44.5)",1.0,0.0003791905816146759
8,2,3915,"(14.5, 39.5)",1.0,0.014936578127130954
8,2,7456,"(55.5, 74.50000000000001)",1.0,0.010075319237953101
8,2,3914,"(13.500000000000002, 39.5)",1.0,0.004957199027656159
8,2,2376,"(75.5, 23.5)",1.0,1.6999052264360145e-5
8,2,6256,"(55.5, 62.5)",1.0,0.0
8,1,4494,"(93.5, 44.5)",1.0,0.0006491553840431355
8,2,4748,"(47.5, 47.5)",1.0,0.00246310466240107
8,2,1669,"(68.5, 16.500000000000004)",1.0,5.354659210157927e-7
8,1,4498,"(97.5, 44.5)",1.0,0.000438995360061875
8,2,9192,"(91.5, 91.5)",1.0,0.0007902770632343644
8,2,5346,"(45.5, 53.5)",1.0,0.018524396288824255
8,2,2761,"(60.5, 27.499999999999996)",1.0,0.00016929062201668176
8,2,6612,"(11.5, 66.5)",1.0,0.0025823770576862202
8,2,5707,"(6.5, 57.5)",1.0,0.0
8,2,6343,"(42.5, 63.5)",1.0,0.00030985861057245304
8,2,8352,"(51.5, 83.5)",1.0,5.865284917537866e-5
8,1,5402,"(1.5000000000000002, 54.49999999999999)",1.0,9.565898892095961e-6
8,2,4324,"(23.5, 43.5)",1.0,0.0016440542310192775
8,2,5930,"(29.5, 59.49999999999999)",1.0,0.0018921458190747705
8,2,7982,"(81.50000000000001, 79.5)",1.0,0.0
8,2,5762,"(61.49999999999999, 57.5)",1.0,0.000213915760741184
8,2,6912,"(11.5, 69.50000000000001)",1.0,0.004152023293257901
8,2,6950,"(49.5, 69.50000000000001)",1.0,0.0
8,2,4246,"(45.5, 42.5)",1.0,1.2918716141870752e-5
8,2,3222,"(21.5, 32.50000000000001)",1.0,4.037416487391999e-5
8,2,2428,"(27.499999999999996, 24.5)",1.0,0.004378208065497265
8,2,7473,"(72.5, 74.50000000000001)",1.0,3.5515067476447723e-6
8,2,4652,"(51.5, 46.5)",1.0,0.00831590535296733
8,2,7240,"(39.5, 72.5)",1.0,0.0010875080733144969
8,2,1860,"(59.49999999999999, 18.5)",1.0,0.005081116663926561
8,1,5406,"(5.5, 54.49999999999999)",1.0,0.019711983392039924
8,2,4542,"(41.5, 45.5)",1.0,0.015763583512643353
8,2,7850,"(49.5, 78.5)",1.0,0.0013707660903791398
8,2,3653,"(52.50000000000001, 36.5)",1.0,0.0007960927669199112
8,2,7449,"(48.5, 74.50000000000001)",1.0,7.192804837351094e-6
8,2,8159,"(58.5, 81.50000000000001)",1.0,4.9917491100951934e-6
8,2,4915,"(14.5, 49.5)",1.0,0.00230783331724744
8,2,6644,"(43.5, 66.5)",1.0,0.0009824377860029924
8,1,5410,"(9.5, 54.49999999999999)",1.0,1.4133670925724085e-5
8,2,7960,"(59.49999999999999, 79.5)",1.0,2.6079500958021372e-5
8,2,2729,"(28.5, 27.499999999999996)",1.0,0.006378798929108999
8,2,4852,"(51.5, 48.5)",1.0,0.0010667449258089166
8,2,5454,"(53.5, 54.49999999999999)",1.0,9.754684871921457e-5
8,2,4627,"(26.500000000000004, 46.5)",1.0,0.0008478191782361127
8,2,3011,"(10.5, 30.5)",1.0,0.00052226310426655
8,2,786,"(85.5, 7.5)",1.0,0.0
8,2,3535,"(34.5, 35.5)",1.0,0.0
8,2,5073,"(72.5, 50.5)",1.0,0.007546542275033152
8,2,4018,"(17.5, 40.5)",1.0,0.0037374592788080854
8,2,7287,"(86.5, 72.5)",1.0,0.0041209638149095245
8,2,6005,"(4.500000000000001, 60.5)",1.0,0.007805826950947031
8,2,7671,"(70.5, 76.5)",1.0,0.0
8,2,4244,"(43.5, 42.5)",1.0,0.0
8,2,6630,"(29.5, 66.5)",1.0,0.014804680638306198
8,2,2249,"(48.5, 22.5)",1.0,0.0007934198326620823
8,2,6142,"(41.5, 61.49999999999999)",1.0,0.0004234382798207084
8,2,5214,"(13.500000000000002, 52.50000000000001)",1.0,0.0
8,1,5414,"(13.500000000000002, 54.49999999999999)",1.0,0.0012049150334743854
8,1,5418,"(17.5, 54.49999999999999)",1.0,2.507452758371259e-8
8,2,4992,"(91.5, 49.5)",1.0,0.0
8,2,4071,"(70.5, 40.5)",1.0,0.001758883621559566
8,2,2878,"(77.5, 28.5)",1.0,0.0
8,2,3216,"(15.5, 32.50000000000001)",1.0,0.003069519354919278
8,1,5422,"(21.5, 54.49999999999999)",1.0,0.004625158970628297
8,1,5426,"(25.5, 54.49999999999999)",1.0,0.006078033424031973
8,2,1016,"(15.5, 10.5)",1.0,4.580885149510448e-5
8,2,4609,"(8.500000000000002, 46.5)",1.0,0.0004984012163064562
8,2,6992,"(91.5, 69.50000000000001)",1.0,7.548953758434212e-6
8,1,5430,"(29.5, 54.49999999999999)",1.0,0.019911095714242127
8,2,6153,"(52.50000000000001, 61.49999999999999)",1.0,3.986091128249845e-6
8,2,4769,"(68.5, 47.5)",1.0,0.00212089210980455
8,2,1617,"(16.500000000000004, 16.500000000000004)",1.0,0.0002976260478162691
8,1,5434,"(33.5, 54.49999999999999)",1.0,1.3250460335678103e-5
8,2,5673,"(72.5, 56.5)",1.0,0.0
8,2,5116,"(15.5, 51.5)",1.0,0.0
8,2,3404,"(3.5, 34.5)",1.0,0.008872448095740735
8,2,4449,"(48.5, 44.5)",1.0,0.004115770259853359
8,2,5135,"(34.5, 51.5)",1.0,0.00028286739659777547
8,2,5332,"(31.5, 53.5)",1.0,2.5617564086930297e-6
8,2,4003,"(2.5000000000000004, 40.5)",1.0,0.0012039020293436555
8,2,4724,"(23.5, 47.5)",1.0,1.370371152072338e-8
8,1,5438,"(37.50000000000001, 54.49999999999999)",1.0,0.01044130773047044
8,2,5171,"(70.5, 51.5)",1.0,0.006411625303209094
8,2,2723,"(22.5, 27.499999999999996)",1.0,0.0075028339804937075
8,2,5926,"(25.5, 59.49999999999999)",1.0,1.1990953909758726e-5
8,2,4577,"(76.5, 45.5)",1.0,0.007653833081864667
8,2,5613,"(12.5, 56.5)",1.0,0.00516935256554186
8,2,3323,"(22.5, 33.5)",1.0,0.003535629971801648
8,1,5442,"(41.5, 54.49999999999999)",1.0,0.005862415653366514
8,2,5178,"(77.5, 51.5)",1.0,0.0006698585414882993
8,2,5365,"(64.50000000000001, 53.5)",1.0,0.0013686648654859508
8,1,5446,"(45.5, 54.49999999999999)",1.0,0.010119960670526184
8,2,3862,"(61.49999999999999, 38.5)",1.0,0.0
8,1,5450,"(49.5, 54.49999999999999)",1.0,0.0009265688235918601
8,2,2667,"(66.5, 26.500000000000004)",1.0,0.004377544388799675
8,1,5454,"(53.5, 54.49999999999999)",1.0,0.0
8,2,3844,"(43.5, 38.5)",1.0,0.0022028512093877845
8,2,6810,"(9.5, 68.5)",1.0,3.122403314783532e-5
8,2,4747,"(46.5, 47.5)",1.0,0.0019209623851106018
8,2,6358,"(57.5, 63.5)",1.0,0.0005859419333935446
8,2,6652,"(51.5, 66.5)",1.0,0.007500494338688246
8,2,5909,"(8.500000000000002, 59.49999999999999)",1.0,0.00027720645231251833
8,2,5502,"(1.5000000000000002, 55.5)",1.0,0.002642060091553318
8,2,5747,"(46.5, 57.5)",1.0,0.0
8,2,2356,"(55.5, 23.5)",1.0,0.003568851589648985
8,2,7133,"(32.50000000000001, 71.5)",1.0,0.0
8,2,6827,"(26.500000000000004, 68.5)",1.0,6.678266024415888e-6
8,2,3662,"(61.49999999999999, 36.5)",1.0,0.001291990729350365
8,2,7302,"(1.5000000000000002, 73.5)",1.0,0.0
8,2,5520,"(19.5, 55.5)",1.0,0.004103061526130168
8,2,2930,"(29.5, 29.5)",1.0,0.0013784042995704806
8,2,3224,"(23.5, 32.50000000000001)",1.0,0.0036264886087407212
8,2,4458,"(57.5, 44.5)",1.0,2.612871931247539e-9
8,2,6786,"(85.5, 67.50000000000001)",1.0,0.00015341917391197547
8,2,4227,"(26.500000000000004, 42.5)",1.0,0.0001438930687134902
8,1,5458,"(57.5, 54.49999999999999)",1.0,3.013626363923991e-11
8,2,3659,"(58.5, 36.5)",1.0,0.0003035178515481054
8,2,4405,"(4.500000000000001, 44.5)",1.0,0.002962558290649836
8,2,6381,"(80.5, 63.5)",1.0,0.0005707554436325432
8,2,1088,"(87.5, 10.5)",1.0,5.329846232728923e-5
8,2,7769,"(68.5, 77.5)",1.0,0.0011341093042925969
8,1,5462,"(61.49999999999999, 54.49999999999999)",1.0,0.00017075131742554588
8,1,5466,"(65.5, 54.49999999999999)",1.0,0.016112485828716643
8,2,4955,"(54.49999999999999, 49.5)",1.0,0.0007744584610671592
8,1,5470,"(69.50000000000001, 54.49999999999999)",1.0,0.002426592667778504
8,2,4996,"(95.5, 49.5)",1.0,0.0010724977985824367
8,1,5474,"(73.5, 54.49999999999999)",1.0,0.00034836793863473806
8,2,4931,"(30.5, 49.5)",1.0,0.006290151413235289
8,2,1594,"(93.5, 15.5)",1.0,0.0
8,1,5478,"(77.5, 54.49999999999999)",1.0,0.007137031413945346
8,2,4013,"(12.5, 40.5)",1.0,9.893492299449995e-7
8,2,6379,"(78.5, 63.5)",1.0,0.0007473905865666109
8,2,5353,"(52.50000000000001, 53.5)",1.0,3.795202999595617e-5
8,1,5482,"(81.50000000000001, 54.49999999999999)",1.0,0.000936209163468663
8,2,5222,"(21.5, 52.50000000000001)",1.0,0.007688266124140985
8,2,4640,"(39.5, 46.5)",1.0,0.0048664563491642885
8,1,5486,"(85.5, 54.49999999999999)",1.0,0.010584869845993123
8,2,5029,"(28.5, 50.5)",1.0,0.0
8,2,6007,"(6.5, 60.5)",1.0,0.011373460507973974
8,2,5509,"(8.500000000000002, 55.5)",1.0,7.534730147689357e-5
8,2,872,"(71.5, 8.500000000000002)",1.0,0.0003810046325412366
8,2,5862,"(61.49999999999999, 58.5)",1.0,0.005526037185666927
8,1,5490,"(89.5, 54.49999999999999)",1.0,0.000169632269878669
8,1,5494,"(93.5, 54.49999999999999)",1.0,2.764062020711082e-7
8,2,5147,"(46.5, 51.5)",1.0,0.0
8,2,4925,"(24.5, 49.5)",1.0,0.0013307213363236967
8,1,5498,"(97.5, 54.49999999999999)",1.0,1.259925519284475e-9
8,2,6683,"(82.5, 66.5)",1.0,0.003101310187894471
8,2,5197,"(96.5, 51.5)",1.0,0.0
8,2,4310,"(9.5, 43.5)",1.0,1.0922722372836075e-7
8,1,6402,"(1.5000000000000002, 64.50000000000001)",1.0,0.00015850829863975135
8,1,6406,"(5.5, 64.50000000000001)",1.0,6.899267114791544e-9
8,2,4605,"(4.500000000000001, 46.5)",1.0,0.0002981174494736486
8,1,6410,"(9.5, 64.50000000000001)",1.0,0.0
8,2,4187,"(86.5, 41.5)",1.0,0.0020564226495821936
8,2,6040,"(39.5, 60.5)",1.0,6.186310764897686e-5
8,2,2405,"(4.500000000000001, 24.5)",1.0,0.000156390482172277
8,1,6414,"(13.500000000000002, 64.50000000000001)",1.0,0.0
