loc_idx,s1,s2
2359,58.5,23.5
2360,59.49999999999999,23.5
2361,60.5,23.5
2362,61.49999999999999,23.5
2363,62.5,23.5
2364,63.5,23.5
2365,64.50000000000001,23.5
2366,65.5,23.5
2367,66.5,23.5
2368,67.50000000000001,23.5
2369,68.5,23.5
2370,69.50000000000001,23.5
2371,70.5,23.5
2372,71.5,23.5
2373,72.5,23.5
2374,73.5,23.5
2375,74.50000000000001,23.5
2376,75.5,23.5
2377,76.5,23.5
2378,77.5,23.5
2379,78.5,23.5
2380,79.5,23.5
2381,80.5,23.5
2382,81.50000000000001,23.5
2383,82.5,23.5
2384,83.5,23.5
2385,84.5,23.5
2386,85.5,23.5
2387,86.5,23.5
2388,87.5,23.5
2389,88.5,23.5
2390,89.5,23.5
2391,90.5,23.5
2392,91.5,23.5
2393,92.5,23.5
2394,93.5,23.5
2395,94.5,23.5
2396,95.5,23.5
2397,96.5,23.5
2398,97.5,23.5
2399,98.5,23.5
2400,99.5,23.5
2401,0.5,24.5
2402,1.5000000000000002,24.5
2403,2.5000000000000004,24.5
2404,3.5,24.5
2405,4.500000000000001,24.5
2406,5.5,24.5
2407,6.5,24.5
2408,7.5,24.5
2409,8.500000000000002,24.5
2410,9.5,24.5
2411,10.5,24.5
2412,11.5,24.5
2413,12.5,24.5
2414,13.500000000000002,24.5
2415,14.5,24.5
2416,15.5,24.5
2417,16.500000000000004,24.5
2418,17.5,24.5
2419,18.5,24.5
2420,19.5,24.5
2421,20.5,24.5
2422,21.5,24.5
2423,22.5,24.5
2424,23.5,24.5
2425,24.5,24.5
2426,25.5,24.5
2427,26.500000000000004,24.5
2428,27.499999999999996,24.5
2429,28.5,24.5
2430,29.5,24.5
2431,30.5,24.5
2432,31.5,24.5
2433,32.50000000000001,24.5
2434,33.5,24.5
2435,34.5,24.5
2436,35.5,24.5
2437,36.5,24.5
2438,37.50000000000001,24.5
2439,38.5,24.5
2440,39.5,24.5
2441,40.5,24.5
2442,41.5,24.5
2443,42.5,24.5
2444,43.5,24.5
2445,44.5,24.5
2446,45.5,24.5
2447,46.5,24.5
2448,47.5,24.5
2449,48.5,24.5
2450,49.5,24.5
2451,50.5,24.5
2452,51.5,24.5
2453,52.50000000000001,24.5
2454,53.5,24.5
2455,54.49999999999999,24.5
2456,55.5,24.5
2457,56.5,24.5
2458,57.5,24.5
2459,58.5,24.5
2460,59.49999999999999,24.5
2461,60.5,24.5
2462,61.49999999999999,24.5
2463,62.5,24.5
2464,63.5,24.5
2465,64.50000000000001,24.5
2466,65.5,24.5
2467,66.5,24.5
2468,67.50000000000001,24.5
2469,68.5,24.5
2470,69.50000000000001,24.5
2471,70.5,24.5
2472,71.5,24.5
2473,72.5,24.5
2474,73.5,24.5
2475,74.50000000000001,24.5
2476,75.5,24.5
2477,76.5,24.5
2478,77.5,24.5
2479,78.5,24.5
2480,79.5,24.5
2481,80.5,24.5
2482,81.50000000000001,24.5
2483,82.5,24.5
2484,83.5,24.5
2485,84.5,24.5
2486,85.5,24.5
2487,86.5,24.5
2488,87.5,24.5
2489,88.5,24.5
2490,89.5,24.5
2491,90.5,24.5
2492,91.5,24.5
2493,92.5,24.5
2494,93.5,24.5
2495,94.5,24.5
2496,95.5,24.5
2497,96.5,24.5
2498,97.5,24.5
2499,98.5,24.5
2500,99.5,24.5
2501,0.5,25.5
2502,1.5000000000000002,25.5
2503,2.5000000000000004,25.5
2504,3.5,25.5
2505,4.500000000000001,25.5
2506,5.5,25.5
2507,6.5,25.5
2508,7.5,25.5
2509,8.500000000000002,25.5
2510,9.5,25.5
2511,10.5,25.5
2512,11.5,25.5
2513,12.5,25.5
2514,13.500000000000002,25.5
2515,14.5,25.5
2516,15.5,25.5
2517,16.500000000000004,25.5
2518,17.5,25.5
2519,18.5,25.5
2520,19.5,25.5
2521,20.5,25.5
2522,21.5,25.5
2523,22.5,25.5
2524,23.5,25.5
2525,24.5,25.5
2526,25.5,25.5
2527,26.500000000000004,25.5
2528,27.499999999999996,25.5
2529,28.5,25.5
2530,29.5,25.5
2531,30.5,25.5
2532,31.5,25.5
2533,32.50000000000001,25.5
2534,33.5,25.5
2535,34.5,25.5
2536,35.5,25.5
2537,36.5,25.5
2538,37.50000000000001,25.5
2539,38.5,25.5
2540,39.5,25.5
2541,40.5,25.5
2542,41.5,25.5
2543,42.5,25.5
2544,43.5,25.5
2545,44.5,25.5
2546,45.5,25.5
2547,46.5,25.5
2548,47.5,25.5
2549,48.5,25.5
2550,49.5,25.5
2551,50.5,25.5
2552,51.5,25.5
2553,52.50000000000001,25.5
2554,53.5,25.5
2555,54.49999999999999,25.5
2556,55.5,25.5
2557,56.5,25.5
2558,57.5,25.5
2559,58.5,25.5
2560,59.49999999999999,25.5
2561,60.5,25.5
2562,61.49999999999999,25.5
2563,62.5,25.5
2564,63.5,25.5
2565,64.50000000000001,25.5
2566,65.5,25.5
2567,66.5,25.5
2568,67.50000000000001,25.5
2569,68.5,25.5
2570,69.50000000000001,25.5
2571,70.5,25.5
2572,71.5,25.5
2573,72.5,25.5
2574,73.5,25.5
2575,74.50000000000001,25.5
2576,75.5,25.5
2577,76.5,25.5
2578,77.5,25.5
2579,78.5,25.5
2580,79.5,25.5
2581,80.5,25.5
2582,81.50000000000001,25.5
2583,82.5,25.5
2584,83.5,25.5
2585,84.5,25.5
2586,85.5,25.5
2587,86.5,25.5
2588,87.5,25.5
2589,88.5,25.5
2590,89.5,25.5
2591,90.5,25.5
2592,91.5,25.5
2593,92.5,25.5
2594,93.5,25.5
2595,94.5,25.5
2596,95.5,25.5
2597,96.5,25.5
2598,97.5,25.5
2599,98.5,25.5
2600,99.5,25.5
2601,0.5,26.500000000000004
2602,1.5000000000000002,26.500000000000004
2603,2.5000000000000004,26.500000000000004
2604,3.5,26.500000000000004
2605,4.500000000000001,26.500000000000004
2606,5.5,26.500000000000004
2607,6.5,26.500000000000004
2608,7.5,26.500000000000004
2609,8.500000000000002,26.500000000000004
2610,9.5,26.500000000000004
2611,10.5,26.500000000000004
2612,11.5,26.500000000000004
2613,12.5,26.500000000000004
2614,13.500000000000002,26.500000000000004
2615,14.5,26.500000000000004
2616,15.5,26.500000000000004
2617,16.500000000000004,26.500000000000004
2618,17.5,26.500000000000004
2619,18.5,26.500000000000004
2620,19.5,26.500000000000004
2621,20.5,26.500000000000004
2622,21.5,26.500000000000004
2623,22.5,26.500000000000004
2624,23.5,26.500000000000004
2625,24.5,26.500000000000004
2626,25.5,26.500000000000004
2627,26.500000000000004,26.500000000000004
2628,27.499999999999996,26.500000000000004
2629,28.5,26.500000000000004
2630,29.5,26.500000000000004
2631,30.5,26.500000000000004
2632,31.5,26.500000000000004
2633,32.50000000000001,26.500000000000004
2634,33.5,26.500000000000004
2635,34.5,26.500000000000004
2636,35.5,26.500000000000004
2637,36.5,26.500000000000004
2638,37.50000000000001,26.500000000000004
2639,38.5,26.500000000000004
2640,39.5,26.500000000000004
2641,40.5,26.500000000000004
2642,41.5,26.500000000000004
2643,42.5,26.500000000000004
2644,43.5,26.500000000000004
2645,44.5,26.500000000000004
2646,45.5,26.500000000000004
2647,46.5,26.500000000000004
2648,47.5,26.500000000000004
2649,48.5,26.500000000000004
2650,49.5,26.500000000000004
2651,50.5,26.500000000000004
2652,51.5,26.500000000000004
2653,52.50000000000001,26.500000000000004
2654,53.5,26.500000000000004
2655,54.49999999999999,26.500000000000004
2656,55.5,26.500000000000004
2657,56.5,26.500000000000004
2658,57.5,26.500000000000004
2659,58.5,26.500000000000004
2660,59.49999999999999,26.500000000000004
2661,60.5,26.500000000000004
2662,61.49999999999999,26.500000000000004
2663,62.5,26.500000000000004
2664,63.5,26.500000000000004
2665,64.50000000000001,26.500000000000004
2666,65.5,26.500000000000004
2667,66.5,26.500000000000004
2668,67.50000000000001,26.500000000000004
2669,68.5,26.500000000000004
2670,69.50000000000001,26.500000000000004
2671,70.5,26.500000000000004
2672,71.5,26.500000000000004
2673,72.5,26.500000000000004
2674,73.5,26.500000000000004
2675,74.50000000000001,26.500000000000004
2676,75.5,26.500000000000004
2677,76.5,26.500000000000004
2678,77.5,26.500000000000004
2679,78.5,26.500000000000004
2680,79.5,26.500000000000004
2681,80.5,26.500000000000004
2682,81.50000000000001,26.500000000000004
2683,82.5,26.500000000000004
2684,83.5,26.500000000000004
2685,84.5,26.500000000000004
2686,85.5,26.500000000000004
2687,86.5,26.500000000000004
2688,87.5,26.500000000000004
2689,88.5,26.500000000000004
2690,89.5,26.500000000000004
2691,90.5,26.500000000000004
2692,91.5,26.500000000000004
2693,92.5,26.500000000000004
2694,93.5,26.500000000000004
2695,94.5,26.500000000000004
2696,95.5,26.500000000000004
2697,96.5,26.500000000000004
2698,97.5,26.500000000000004
2699,98.5,26.500000000000004
2700,99.5,26.500000000000004
2701,0.5,27.499999999999996
2702,1.5000000000000002,27.499999999999996
2703,2.5000000000000004,27.499999999999996
2704,3.5,27.499999999999996
2705,4.500000000000001,27.499999999999996
2706,5.5,27.499999999999996
2707,6.5,27.499999999999996
2708,7.5,27.499999999999996
2709,8.500000000000002,27.499999999999996
2710,9.5,27.499999999999996
2711,10.5,27.499999999999996
2712,11.5,27.499999999999996
2713,12.5,27.499999999999996
2714,13.500000000000002,27.499999999999996
2715,14.5,27.499999999999996
2716,15.5,27.499999999999996
2717,16.500000000000004,27.499999999999996
2718,17.5,27.499999999999996
2719,18.5,27.499999999999996
2720,19.5,27.499999999999996
2721,20.5,27.499999999999996
2722,21.5,27.499999999999996
2723,22.5,27.499999999999996
2724,23.5,27.499999999999996
2725,24.5,27.499999999999996
2726,25.5,27.499999999999996
2727,26.500000000000004,27.499999999999996
2728,27.499999999999996,27.499999999999996
2729,28.5,27.499999999999996
2730,29.5,27.499999999999996
2731,30.5,27.499999999999996
2732,31.5,27.499999999999996
2733,32.50000000000001,27.499999999999996
2734,33.5,27.499999999999996
2735,34.5,27.499999999999996
2736,35.5,27.499999999999996
2737,36.5,27.499999999999996
2738,37.50000000000001,27.499999999999996
2739,38.5,27.499999999999996
2740,39.5,27.499999999999996
2741,40.5,27.499999999999996
2742,41.5,27.499999999999996
2743,42.5,27.499999999999996
2744,43.5,27.499999999999996
2745,44.5,27.499999999999996
2746,45.5,27.499999999999996
2747,46.5,27.499999999999996
2748,47.5,27.499999999999996
2749,48.5,27.499999999999996
2750,49.5,27.499999999999996
2751,50.5,27.499999999999996
2752,51.5,27.499999999999996
2753,52.50000000000001,27.499999999999996
2754,53.5,27.499999999999996
2755,54.49999999999999,27.499999999999996
2756,55.5,27.499999999999996
2757,56.5,27.499999999999996
2758,57.5,27.499999999999996
2759,58.5,27.499999999999996
2760,59.49999999999999,27.499999999999996
2761,60.5,27.499999999999996
2762,61.49999999999999,27.499999999999996
2763,62.5,27.499999999999996
2764,63.5,27.499999999999996
2765,64.50000000000001,27.499999999999996
2766,65.5,27.499999999999996
2767,66.5,27.499999999999996
2768,67.50000000000001,27.499999999999996
2769,68.5,27.499999999999996
2770,69.50000000000001,27.499999999999996
2771,70.5,27.499999999999996
2772,71.5,27.499999999999996
2773,72.5,27.499999999999996
2774,73.5,27.499999999999996
2775,74.50000000000001,27.499999999999996
2776,75.5,27.499999999999996
2777,76.5,27.499999999999996
2778,77.5,27.499999999999996
2779,78.5,27.499999999999996
2780,79.5,27.499999999999996
2781,80.5,27.499999999999996
2782,81.50000000000001,27.499999999999996
2783,82.5,27.499999999999996
2784,83.5,27.499999999999996
2785,84.5,27.499999999999996
2786,85.5,27.499999999999996
2787,86.5,27.499999999999996
2788,87.5,27.499999999999996
2789,88.5,27.499999999999996
2790,89.5,27.499999999999996
2791,90.5,27.499999999999996
2792,91.5,27.499999999999996
2793,92.5,27.499999999999996
2794,93.5,27.499999999999996
2795,94.5,27.499999999999996
2796,95.5,27.499999999999996
2797,96.5,27.499999999999996
2798,97.5,27.499999999999996
2799,98.5,27.499999999999996
2800,99.5,27.499999999999996
2801,0.5,28.5
2802,1.5000000000000002,28.5
2803,2.5000000000000004,28.5
2804,3.5,28.5
2805,4.500000000000001,28.5
2806,5.5,28.5
2807,6.5,28.5
2808,7.5,28.5
2809,8.500000000000002,28.5
2810,9.5,28.5
2811,10.5,28.5
2812,11.5,28.5
2813,12.5,28.5
2814,13.500000000000002,28.5
2815,14.5,28.5
2816,15.5,28.5
2817,16.500000000000004,28.5
2818,17.5,28.5
2819,18.5,28.5
2820,19.5,28.5
2821,20.5,28.5
2822,21.5,28.5
2823,22.5,28.5
2824,23.5,28.5
2825,24.5,28.5
2826,25.5,28.5
2827,26.500000000000004,28.5
2828,27.499999999999996,28.5
2829,28.5,28.5
2830,29.5,28.5
2831,30.5,28.5
2832,31.5,28.5
2833,32.50000000000001,28.5
2834,33.5,28.5
2835,34.5,28.5
2836,35.5,28.5
2837,36.5,28.5
2838,37.50000000000001,28.5
2839,38.5,28.5
2840,39.5,28.5
2841,40.5,28.5
2842,41.5,28.5
2843,42.5,28.5
2844,43.5,28.5
2845,44.5,28.5
2846,45.5,28.5
2847,46.5,28.5
2848,47.5,28.5
2849,48.5,28.5
2850,49.5,28.5
2851,50.5,28.5
2852,51.5,28.5
2853,52.50000000000001,28.5
2854,53.5,28.5
2855,54.49999999999999,28.5
2856,55.5,28.5
2857,56.5,28.5
2858,57.5,28.5
2859,58.5,28.5
2860,59.49999999999999,28.5
2861,60.5,28.5
2862,61.49999999999999,28.5
2863,62.5,28.5
2864,63.5,28.5
2865,64.50000000000001,28.5
2866,65.5,28.5
2867,66.5,28.5
2868,67.50000000000001,28.5
2869,68.5,28.5
2870,69.50000000000001,28.5
2871,70.5,28.5
2872,71.5,28.5
2873,72.5,28.5
2874,73.5,28.5
2875,74.50000000000001,28.5
2876,75.5,28.5
2877,76.5,28.5
2878,77.5,28.5
2879,78.5,28.5
2880,79.5,28.5
2881,80.5,28.5
2882,81.50000000000001,28.5
2883,82.5,28.5
2884,83.5,28.5
2885,84.5,28.5
2886,85.5,28.5
2887,86.5,28.5
2888,87.5,28.5
2889,88.5,28.5
2890,89.5,28.5
2891,90.5,28.5
2892,91.5,28.5
2893,92.5,28.5
2894,93.5,28.5
2895,94.5,28.5
2896,95.5,28.5
2897,96.5,28.5
2898,97.5,28.5
2899,98.5,28.5
2900,99.5,28.5
2901,0.5,29.5
2902,1.5000000000000002,29.5
2903,2.5000000000000004,29.5
2904,3.5,29.5
2905,4.500000000000001,29.5
2906,5.5,29.5
2907,6.5,29.5
2908,7.5,29.5
2909,8.500000000000002,29.5
2910,9.5,29.5
2911,10.5,29.5
2912,11.5,29.5
2913,12.5,29.5
2914,13.500000000000002,29.5
2915,14.5,29.5
2916,15.5,29.5
2917,16.500000000000004,29.5
2918,17.5,29.5
2919,18.5,29.5
2920,19.5,29.5
2921,20.5,29.5
2922,21.5,29.5
2923,22.5,29.5
2924,23.5,29.5
2925,24.5,29.5
2926,25.5,29.5
2927,26.500000000000004,29.5
2928,27.499999999999996,29.5
2929,28.5,29.5
2930,29.5,29.5
2931,30.5,29.5
2932,31.5,29.5
2933,32.50000000000001,29.5
2934,33.5,29.5
2935,34.5,29.5
2936,35.5,29.5
2937,36.5,29.5
2938,37.50000000000001,29.5
2939,38.5,29.5
2940,39.5,29.5
2941,40.5,29.5
2942,41.5,29.5
2943,42.5,29.5
2944,43.5,29.5
2945,44.5,29.5
2946,45.5,29.5
2947,46.5,29.5
2948,47.5,29.5
2949,48.5,29.5
2950,49.5,29.5
2951,50.5,29.5
2952,51.5,29.5
2953,52.50000000000001,29.5
2954,53.5,29.5
2955,54.49999999999999,29.5
2956,55.5,29.5
2957,56.5,29.5
2958,57.5,29.5
2959,58.5,29.5
2960,59.49999999999999,29.5
2961,60.5,29.5
2962,61.49999999999999,29.5
2963,62.5,29.5
2964,63.5,29.5
2965,64.50000000000001,29.5
2966,65.5,29.5
2967,66.5,29.5
2968,67.50000000000001,29.5
2969,68.5,29.5
2970,69.50000000000001,29.5
2971,70.5,29.5
2972,71.5,29.5
2973,72.5,29.5
2974,73.5,29.5
2975,74.50000000000001,29.5
2976,75.5,29.5
2977,76.5,29.5
2978,77.5,29.5
2979,78.5,29.5
2980,79.5,29.5
2981,80.5,29.5
2982,81.50000000000001,29.5
2983,82.5,29.5
2984,83.5,29.5
2985,84.5,29.5
2986,85.5,29.5
2987,86.5,29.5
2988,87.5,29.5
2989,88.5,29.5
2990,89.5,29.5
2991,90.5,29.5
2992,91.5,29.5
2993,92.5,29.5
2994,93.5,29.5
2995,94.5,29.5
2996,95.5,29.5
2997,96.5,29.5
2998,97.5,29.5
2999,98.5,29.5
3000,99.5,29.5
3001,0.5,30.5
3002,1.5000000000000002,30.5
3003,2.5000000000000004,30.5
3004,3.5,30.5
3005,4.500000000000001,30.5
3006,5.5,30.5
3007,6.5,30.5
3008,7.5,30.5
3009,8.500000000000002,30.5
3010,9.5,30.5
3011,10.5,30.5
3012,11.5,30.5
3013,12.5,30.5
3014,13.500000000000002,30.5
3015,14.5,30.5
3016,15.5,30.5
3017,16.500000000000004,30.5
3018,17.5,30.5
3019,18.5,30.5
3020,19.5,30.5
3021,20.5,30.5
3022,21.5,30.5
3023,22.5,30.5
3024,23.5,30.5
3025,24.5,30.5
3026,25.5,30.5
3027,26.500000000000004,30.5
3028,27.499999999999996,30.5
3029,28.5,30.5
3030,29.5,30.5
3031,30.5,30.5
3032,31.5,30.5
3033,32.50000000000001,30.5
3034,33.5,30.5
3035,34.5,30.5
3036,35.5,30.5
3037,36.5,30.5
3038,37.50000000000001,30.5
3039,38.5,30.5
3040,39.5,30.5
3041,40.5,30.5
3042,41.5,30.5
3043,42.5,30.5
3044,43.5,30.5
3045,44.5,30.5
3046,45.5,30.5
3047,46.5,30.5
3048,47.5,30.5
3049,48.5,30.5
3050,49.5,30.5
3051,50.5,30.5
3052,51.5,30.5
3053,52.50000000000001,30.5
3054,53.5,30.5
3055,54.49999999999999,30.5
3056,55.5,30.5
3057,56.5,30.5
3058,57.5,30.5
3059,58.5,30.5
3060,59.49999999999999,30.5
3061,60.5,30.5
3062,61.49999999999999,30.5
3063,62.5,30.5
3064,63.5,30.5
3065,64.50000000000001,30.5
3066,65.5,30.5
3067,66.5,30.5
3068,67.50000000000001,30.5
3069,68.5,30.5
3070,69.50000000000001,30.5
3071,70.5,30.5
3072,71.5,30.5
3073,72.5,30.5
3074,73.5,30.5
3075,74.50000000000001,30.5
3076,75.5,30.5
3077,76.5,30.5
3078,77.5,30.5
3079,78.5,30.5
3080,79.5,30.5
3081,80.5,30.5
3082,81.50000000000001,30.5
3083,82.5,30.5
3084,83.5,30.5
3085,84.5,30.5
3086,85.5,30.5
3087,86.5,30.5
3088,87.5,30.5
3089,88.5,30.5
3090,89.5,30.5
3091,90.5,30.5
3092,91.5,30.5
3093,92.5,30.5
3094,93.5,30.5
3095,94.5,30.5
3096,95.5,30.5
3097,96.5,30.5
3098,97.5,30.5
3099,98.5,30.5
3100,99.5,30.5
3101,0.5,31.5
3102,1.5000000000000002,31.5
3103,2.5000000000000004,31.5
3104,3.5,31.5
3105,4.500000000000001,31.5
3106,5.5,31.5
3107,6.5,31.5
3108,7.5,31.5
3109,8.500000000000002,31.5
3110,9.5,31.5
3111,10.5,31.5
3112,11.5,31.5
3113,12.5,31.5
3114,13.500000000000002,31.5
3115,14.5,31.5
3116,15.5,31.5
3117,16.500000000000004,31.5
3118,17.5,31.5
3119,18.5,31.5
3120,19.5,31.5
3121,20.5,31.5
3122,21.5,31.5
3123,22.5,31.5
3124,23.5,31.5
3125,24.5,31.5
3126,25.5,31.5
3127,26.500000000000004,31.5
3128,27.499999999999996,31.5
3129,28.5,31.5
3130,29.5,31.5
3131,30.5,31.5
3132,31.5,31.5
3133,32.50000000000001,31.5
3134,33.5,31.5
3135,34.5,31.5
3136,35.5,31.5
3137,36.5,31.5
3138,37.50000000000001,31.5
3139,38.5,31.5
3140,39.5,31.5
3141,40.5,31.5
3142,41.5,31.5
3143,42.5,31.5
3144,43.5,31.5
3145,44.5,31.5
3146,45.5,31.5
3147,46.5,31.5
3148,47.5,31.5
3149,48.5,31.5
3150,49.5,31.5
3151,50.5,31.5
3152,51.5,31.5
3153,52.50000000000001,31.5
3154,53.5,31.5
3155,54.49999999999999,31.5
3156,55.5,31.5
3157,56.5,31.5
3158,57.5,31.5
3159,58.5,31.5
3160,59.49999999999999,31.5
3161,60.5,31.5
3162,61.49999999999999,31.5
3163,62.5,31.5
3164,63.5,31.5
3165,64.50000000000001,31.5
3166,65.5,31.5
3167,66.5,31.5
3168,67.50000000000001,31.5
3169,68.5,31.5
3170,69.50000000000001,31.5
3171,70.5,31.5
3172,71.5,31.5
3173,72.5,31.5
3174,73.5,31.5
3175,74.50000000000001,31.5
3176,75.5,31.5
3177,76.5,31.5
3178,77.5,31.5
3179,78.5,31.5
3180,79.5,31.5
3181,80.5,31.5
3182,81.50000000000001,31.5
3183,82.5,31.5
3184,83.5,31.5
3185,84.5,31.5
3186,85.5,31.5
3187,86.5,31.5
3188,87.5,31.5
3189,88.5,31.5
3190,89.5,31.5
3191,90.5,31.5
3192,91.5,31.5
3193,92.5,31.5
3194,93.5,31.5
3195,94.5,31.5
3196,95.5,31.5
3197,96.5,31.5
3198,97.5,31.5
3199,98.5,31.5
3200,99.5,31.5
3201,0.5,32.50000000000001
3202,1.5000000000000002,32.50000000000001
3203,2.5000000000000004,32.50000000000001
3204,3.5,32.50000000000001
3205,4.500000000000001,32.50000000000001
3206,5.5,32.50000000000001
3207,6.5,32.50000000000001
3208,7.5,32.50000000000001
3209,8.500000000000002,32.50000000000001
3210,9.5,32.50000000000001
3211,10.5,32.50000000000001
3212,11.5,32.50000000000001
3213,12.5,32.50000000000001
3214,13.500000000000002,32.50000000000001
3215,14.5,32.50000000000001
3216,15.5,32.50000000000001
3217,16.500000000000004,32.50000000000001
3218,17.5,32.50000000000001
3219,18.5,32.50000000000001
3220,19.5,32.50000000000001
3221,20.5,32.50000000000001
3222,21.5,32.50000000000001
3223,22.5,32.50000000000001
3224,23.5,32.50000000000001
3225,24.5,32.50000000000001
3226,25.5,32.50000000000001
3227,26.500000000000004,32.50000000000001
3228,27.499999999999996,32.50000000000001
3229,28.5,32.50000000000001
3230,29.5,32.50000000000001
3231,30.5,32.50000000000001
3232,31.5,32.50000000000001
3233,32.50000000000001,32.50000000000001
3234,33.5,32.50000000000001
3235,34.5,32.50000000000001
3236,35.5,32.50000000000001
3237,36.5,32.50000000000001
3238,37.50000000000001,32.50000000000001
3239,38.5,32.50000000000001
3240,39.5,32.50000000000001
3241,40.5,32.50000000000001
3242,41.5,32.50000000000001
3243,42.5,32.50000000000001
3244,43.5,32.50000000000001
3245,44.5,32.50000000000001
3246,45.5,32.50000000000001
3247,46.5,32.50000000000001
3248,47.5,32.50000000000001
3249,48.5,32.50000000000001
3250,49.5,32.50000000000001
3251,50.5,32.50000000000001
3252,51.5,32.50000000000001
3253,52.50000000000001,32.50000000000001
3254,53.5,32.50000000000001
3255,54.49999999999999,32.50000000000001
3256,55.5,32.50000000000001
3257,56.5,32.50000000000001
3258,57.5,32.50000000000001
3259,58.5,32.50000000000001
3260,59.49999999999999,32.50000000000001
3261,60.5,32.50000000000001
3262,61.49999999999999,32.50000000000001
3263,62.5,32.50000000000001
3264,63.5,32.50000000000001
3265,64.50000000000001,32.50000000000001
3266,65.5,32.50000000000001
3267,66.5,32.50000000000001
3268,67.50000000000001,32.50000000000001
3269,68.5,32.50000000000001
3270,69.50000000000001,32.50000000000001
3271,70.5,32.50000000000001
3272,71.5,32.50000000000001
3273,72.5,32.50000000000001
3274,73.5,32.50000000000001
3275,74.50000000000001,32.50000000000001
3276,75.5,32.50000000000001
3277,76.5,32.50000000000001
3278,77.5,32.50000000000001
3279,78.5,32.50000000000001
3280,79.5,32.50000000000001
3281,80.5,32.50000000000001
3282,81.50000000000001,32.50000000000001
3283,82.5,32.50000000000001
3284,83.5,32.50000000000001
3285,84.5,32.50000000000001
3286,85.5,32.50000000000001
3287,86.5,32.50000000000001
3288,87.5,32.50000000000001
3289,88.5,32.50000000000001
3290,89.5,32.50000000000001
3291,90.5,32.50000000000001
3292,91.5,32.50000000000001
3293,92.5,32.50000000000001
3294,93.5,32.50000000000001
3295,94.5,32.50000000000001
3296,95.5,32.50000000000001
3297,96.5,32.50000000000001
3298,97.5,32.50000000000001
3299,98.5,32.50000000000001
3300,99.5,32.50000000000001
3301,0.5,33.5
3302,1.5000000000000002,33.5
3303,2.5000000000000004,33.5
3304,3.5,33.5
3305,4.500000000000001,33.5
3306,5.5,33.5
3307,6.5,33.5
3308,7.5,33.5
3309,8.500000000000002,33.5
3310,9.5,33.5
3311,10.5,33.5
3312,11.5,33.5
3313,12.5,33.5
3314,13.500000000000002,33.5
3315,14.5,33.5
3316,15.5,33.5
3317,16.500000000000004,33.5
3318,17.5,33.5
3319,18.5,33.5
3320,19.5,33.5
3321,20.5,33.5
3322,21.5,33.5
3323,22.5,33.5
3324,23.5,33.5
3325,24.5,33.5
3326,25.5,33.5
3327,26.500000000000004,33.5
3328,27.499999999999996,33.5
3329,28.5,33.5
3330,29.5,33.5
3331,30.5,33.5
3332,31.5,33.5
3333,32.50000000000001,33.5
3334,33.5,33.5
3335,34.5,33.5
3336,35.5,33.5
3337,36.5,33.5
3338,37.50000000000001,33.5
3339,38.5,33.5
3340,39.5,33.5
3341,40.5,33.5
3342,41.5,33.5
3343,42.5,33.5
3344,43.5,33.5
3345,44.5,33.5
3346,45.5,33.5
3347,46.5,33.5
3348,47.5,33.5
3349,48.5,33.5
3350,49.5,33.5
3351,50.5,33.5
3352,51.5,33.5
3353,52.50000000000001,33.5
3354,53.5,33.5
3355,54.49999999999999,33.5
3356,55.5,33.5
3357,56.5,33.5
3358,57.5,33.5
3359,58.5,33.5
3360,59.49999999999999,33.5
3361,60.5,33.5
3362,61.49999999999999,33.5
3363,62.5,33.5
3364,63.5,33.5
3365,64.50000000000001,33.5
3366,65.5,33.5
3367,66.5,33.5
3368,67.50000000000001,33.5
3369,68.5,33.5
3370,69.50000000000001,33.5
3371,70.5,33.5
3372,71.5,33.5
3373,72.5,33.5
3374,73.5,33.5
3375,74.50000000000001,33.5
3376,75.5,33.5
3377,76.5,33.5
3378,77.5,33.5
3379,78.5,33.5
3380,79.5,33.5
3381,80.5,33.5
3382,81.50000000000001,33.5
3383,82.5,33.5
3384,83.5,33.5
3385,84.5,33.5
3386,85.5,33.5
3387,86.5,33.5
3388,87.5,33.5
3389,88.5,33.5
3390,89.5,33.5
3391,90.5,33.5
3392,91.5,33.5
3393,92.5,33.5
3394,93.5,33.5
3395,94.5,33.5
3396,95.5,33.5
3397,96.5,33.5
3398,97.5,33.5
3399,98.5,33.5
3400,99.5,33.5
3401,0.5,34.5
3402,1.5000000000000002,34.5
3403,2.5000000000000004,34.5
3404,3.5,34.5
3405,4.500000000000001,34.5
3406,5.5,34.5
3407,6.5,34.5
3408,7.5,34.5
3409,8.500000000000002,34.5
3410,9.5,34.5
3411,10.5,34.5
3412,11.5,34.5
3413,12.5,34.5
3414,13.500000000000002,34.5
3415,14.5,34.5
3416,15.5,34.5
3417,16.500000000000004,34.5
3418,17.5,34.5
3419,18.5,34.5
3420,19.5,34.5
3421,20.5,34.5
3422,21.5,34.5
3423,22.5,34.5
3424,23.5,34.5
3425,24.5,34.5
3426,25.5,34.5
3427,26.500000000000004,34.5
3428,27.499999999999996,34.5
3429,28.5,34.5
3430,29.5,34.5
3431,30.5,34.5
3432,31.5,34.5
3433,32.50000000000001,34.5
3434,33.5,34.5
3435,34.5,34.5
3436,35.5,34.5
3437,36.5,34.5
3438,37.50000000000001,34.5
3439,38.5,34.5
3440,39.5,34.5
3441,40.5,34.5
3442,41.5,34.5
3443,42.5,34.5
